1,2,3,4,5,2,3
6164,2240bbde-db67-4d73-b885-f0117b4b2080,food,intrigued,01-01-2021 01:27,positive,45
6165,2240bbde-db67-4d73-b885-f0117b4b2080,food,hate,13-06-2021 06:09,negative,5
6166,2240bbde-db67-4d73-b885-f0117b4b2080,food,adore,10-06-2021 14:11,positive,72
6167,2240bbde-db67-4d73-b885-f0117b4b2080,food,intrigued,30-03-2021 23:22,positive,45
6168,2240bbde-db67-4d73-b885-f0117b4b2080,food,peeking,05-12-2020 09:08,neutral,35
6169,2240bbde-db67-4d73-b885-f0117b4b2080,food,interested,26-07-2020 22:00,positive,30
6170,2240bbde-db67-4d73-b885-f0117b4b2080,food,disgust,04-09-2020 23:32,negative,0
6171,2240bbde-db67-4d73-b885-f0117b4b2080,food,indifferent,02-11-2020 00:56,neutral,20
6172,2240bbde-db67-4d73-b885-f0117b4b2080,food,hate,13-02-2021 08:43,negative,5
6173,2240bbde-db67-4d73-b885-f0117b4b2080,food,scared,13-10-2020 15:00,negative,15
6174,2240bbde-db67-4d73-b885-f0117b4b2080,food,intrigued,23-07-2020 12:41,positive,45
6175,2240bbde-db67-4d73-b885-f0117b4b2080,food,adore,14-01-2021 19:28,positive,72
6176,2240bbde-db67-4d73-b885-f0117b4b2080,food,scared,22-10-2020 20:31,negative,15
6177,2240bbde-db67-4d73-b885-f0117b4b2080,food,love,07-01-2021 21:54,positive,65
6178,2240bbde-db67-4d73-b885-f0117b4b2080,food,like,02-06-2021 18:58,positive,50
6179,2240bbde-db67-4d73-b885-f0117b4b2080,food,want,20-04-2021 12:48,positive,70
6180,2240bbde-db67-4d73-b885-f0117b4b2080,food,want,17-03-2021 19:28,positive,70
6181,8338222c-c31f-40f3-883c-44125f36bae8,education,disgust,15-09-2020 10:38,negative,0
6182,8338222c-c31f-40f3-883c-44125f36bae8,education,worried,19-02-2021 18:32,negative,12
6183,8338222c-c31f-40f3-883c-44125f36bae8,education,like,18-12-2020 07:15,positive,50
6184,8338222c-c31f-40f3-883c-44125f36bae8,education,like,25-10-2020 10:02,positive,50
6185,8338222c-c31f-40f3-883c-44125f36bae8,education,cherish,28-05-2021 18:04,positive,70
6186,8338222c-c31f-40f3-883c-44125f36bae8,education,dislike,19-04-2021 23:56,negative,10
6187,8338222c-c31f-40f3-883c-44125f36bae8,education,dislike,18-05-2021 14:59,negative,10
6188,8338222c-c31f-40f3-883c-44125f36bae8,education,like,27-06-2020 06:46,positive,50
6189,8338222c-c31f-40f3-883c-44125f36bae8,education,interested,21-02-2021 22:08,positive,30
6190,8338222c-c31f-40f3-883c-44125f36bae8,education,peeking,15-05-2021 15:11,neutral,35
6191,8338222c-c31f-40f3-883c-44125f36bae8,education,cherish,25-06-2020 15:00,positive,70
6192,8338222c-c31f-40f3-883c-44125f36bae8,education,love,14-11-2020 20:04,positive,65
6193,8338222c-c31f-40f3-883c-44125f36bae8,education,love,21-06-2020 21:46,positive,65
6194,8338222c-c31f-40f3-883c-44125f36bae8,education,interested,09-11-2020 23:13,positive,30
6195,8338222c-c31f-40f3-883c-44125f36bae8,education,want,24-03-2021 17:42,positive,70
6196,8338222c-c31f-40f3-883c-44125f36bae8,education,scared,19-03-2021 07:09,negative,15
6197,8338222c-c31f-40f3-883c-44125f36bae8,education,hate,27-03-2021 03:16,negative,5
6198,8338222c-c31f-40f3-883c-44125f36bae8,education,hate,22-04-2021 01:00,negative,5
6199,8338222c-c31f-40f3-883c-44125f36bae8,education,hate,21-01-2021 02:01,negative,5
6200,8338222c-c31f-40f3-883c-44125f36bae8,education,dislike,26-09-2020 20:23,negative,10
6201,8338222c-c31f-40f3-883c-44125f36bae8,education,indifferent,11-06-2021 23:12,neutral,20
6202,8338222c-c31f-40f3-883c-44125f36bae8,education,love,18-03-2021 02:05,positive,65
6203,8338222c-c31f-40f3-883c-44125f36bae8,education,love,26-02-2021 06:45,positive,65
6204,8338222c-c31f-40f3-883c-44125f36bae8,education,dislike,31-12-2020 18:23,negative,10
6205,8338222c-c31f-40f3-883c-44125f36bae8,education,hate,15-02-2021 14:21,negative,5
6206,8338222c-c31f-40f3-883c-44125f36bae8,education,dislike,01-05-2021 06:21,negative,10
6207,8338222c-c31f-40f3-883c-44125f36bae8,education,dislike,02-06-2021 07:52,negative,10
6208,8338222c-c31f-40f3-883c-44125f36bae8,education,dislike,29-07-2020 17:56,negative,10
6209,8338222c-c31f-40f3-883c-44125f36bae8,education,interested,08-05-2021 06:13,positive,30
6210,8338222c-c31f-40f3-883c-44125f36bae8,education,heart,30-08-2020 19:26,positive,60
6211,8338222c-c31f-40f3-883c-44125f36bae8,education,indifferent,21-11-2020 01:41,neutral,20
6212,8338222c-c31f-40f3-883c-44125f36bae8,education,intrigued,12-03-2021 07:55,positive,45
6213,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,like,31-07-2020 00:06,positive,50
6214,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,heart,04-11-2020 16:30,positive,60
6215,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,intrigued,06-03-2021 09:50,positive,45
6216,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,adore,15-08-2020 15:27,positive,72
6217,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,disgust,03-06-2021 18:43,negative,0
6218,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,indifferent,21-04-2021 01:10,neutral,20
6219,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,dislike,12-06-2021 23:35,negative,10
6220,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,heart,24-05-2021 17:24,positive,60
6221,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,indifferent,20-04-2021 04:25,neutral,20
6222,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,super love,10-04-2021 09:23,positive,75
6223,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,like,20-08-2020 10:30,positive,50
6224,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,disgust,10-04-2021 03:14,negative,0
6225,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,scared,24-06-2020 06:25,negative,15
6226,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,want,06-08-2020 10:31,positive,70
6227,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,interested,07-08-2020 04:01,positive,30
6228,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,cherish,23-09-2020 04:51,positive,70
6229,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,interested,07-02-2021 12:44,positive,30
6230,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,scared,16-03-2021 20:01,negative,15
6231,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,super love,27-08-2020 17:38,positive,75
6232,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,scared,18-09-2020 05:35,negative,15
6233,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,peeking,02-07-2020 02:54,neutral,35
6234,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,indifferent,09-02-2021 14:53,neutral,20
6235,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,intrigued,30-04-2021 10:40,positive,45
6236,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,intrigued,15-05-2021 02:03,positive,45
6237,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,scared,16-03-2021 15:44,negative,15
6238,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,scared,22-03-2021 09:22,negative,15
6239,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,worried,28-10-2020 02:50,negative,12
6240,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,scared,17-12-2020 12:02,negative,15
6241,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,super love,21-09-2020 14:53,positive,75
6242,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,adore,17-01-2021 01:40,positive,72
6243,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,super love,16-08-2020 06:25,positive,75
6244,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,cherish,10-06-2021 19:12,positive,70
6245,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,worried,15-12-2020 05:27,negative,12
6246,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,interested,08-01-2021 12:29,positive,30
6247,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,hate,05-07-2020 04:21,negative,5
6248,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,adore,11-01-2021 03:34,positive,72
6249,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,disgust,04-11-2020 19:08,negative,0
6250,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,adore,24-08-2020 14:58,positive,72
6251,59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,worried,19-07-2020 16:36,negative,12
6252,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,worried,16-05-2021 10:46,negative,12
6253,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,intrigued,05-01-2021 06:02,positive,45
6254,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,hate,06-01-2021 22:14,negative,5
6255,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,scared,16-11-2020 08:47,negative,15
6256,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,hate,04-10-2020 20:05,negative,5
6257,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,scared,14-01-2021 00:32,negative,15
6258,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,hate,03-03-2021 03:35,negative,5
6259,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,cherish,06-05-2021 23:10,positive,70
6260,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,heart,15-07-2020 03:35,positive,60
6261,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,like,14-03-2021 17:58,positive,50
6262,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,adore,14-07-2020 01:18,positive,72
6263,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,love,06-07-2020 06:06,positive,65
6264,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,adore,04-01-2021 12:58,positive,72
6265,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,want,20-01-2021 08:55,positive,70
6266,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,hate,18-08-2020 05:26,negative,5
6267,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,want,18-06-2021 05:29,positive,70
6268,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,interested,22-12-2020 22:04,positive,30
6269,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,peeking,28-12-2020 07:20,neutral,35
6270,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,love,17-11-2020 04:28,positive,65
6271,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,hate,22-11-2020 11:52,negative,5
6272,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,indifferent,17-02-2021 20:47,neutral,20
6273,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,intrigued,08-09-2020 09:17,positive,45
6274,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,fitness,dislike,17-02-2021 13:59,negative,10
6275,b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,indifferent,03-09-2020 06:52,neutral,20
6276,b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,interested,10-08-2020 10:51,positive,30
6277,b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,love,04-11-2020 15:36,positive,65
6278,b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,love,16-05-2021 06:38,positive,65
6279,b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,indifferent,28-06-2020 09:40,neutral,20
6280,b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,indifferent,13-10-2020 18:20,neutral,20
6281,b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,interested,10-03-2021 10:49,positive,30
6282,b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,hate,21-05-2021 03:17,negative,5
6283,b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,dislike,21-11-2020 23:42,negative,10
6284,72878c11-38cc-4442-bc81-7eeef47c531c,animals,dislike,25-05-2021 14:23,negative,10
6285,72878c11-38cc-4442-bc81-7eeef47c531c,animals,disgust,30-09-2020 08:32,negative,0
6286,72878c11-38cc-4442-bc81-7eeef47c531c,animals,disgust,31-03-2021 01:04,negative,0
6287,72878c11-38cc-4442-bc81-7eeef47c531c,animals,want,25-06-2020 16:17,positive,70
6288,72878c11-38cc-4442-bc81-7eeef47c531c,animals,dislike,25-10-2020 22:27,negative,10
6289,72878c11-38cc-4442-bc81-7eeef47c531c,animals,interested,03-06-2021 13:38,positive,30
6290,72878c11-38cc-4442-bc81-7eeef47c531c,animals,dislike,07-01-2021 05:09,negative,10
6291,72878c11-38cc-4442-bc81-7eeef47c531c,animals,scared,01-03-2021 06:04,negative,15
6292,72878c11-38cc-4442-bc81-7eeef47c531c,animals,intrigued,03-04-2021 16:16,positive,45
6293,72878c11-38cc-4442-bc81-7eeef47c531c,animals,adore,10-05-2021 05:36,positive,72
6294,72878c11-38cc-4442-bc81-7eeef47c531c,animals,scared,21-11-2020 02:01,negative,15
6295,72878c11-38cc-4442-bc81-7eeef47c531c,animals,cherish,25-05-2021 09:55,positive,70
6296,72878c11-38cc-4442-bc81-7eeef47c531c,animals,worried,17-07-2020 13:51,negative,12
6297,72878c11-38cc-4442-bc81-7eeef47c531c,animals,heart,28-07-2020 06:06,positive,60
6298,72878c11-38cc-4442-bc81-7eeef47c531c,animals,heart,08-02-2021 21:37,positive,60
6299,72878c11-38cc-4442-bc81-7eeef47c531c,animals,hate,19-01-2021 18:37,negative,5
6300,72878c11-38cc-4442-bc81-7eeef47c531c,animals,super love,24-07-2020 13:56,positive,75
6301,72878c11-38cc-4442-bc81-7eeef47c531c,animals,super love,02-05-2021 04:53,positive,75
6302,72878c11-38cc-4442-bc81-7eeef47c531c,animals,want,17-07-2020 14:36,positive,70
6303,72878c11-38cc-4442-bc81-7eeef47c531c,animals,want,17-07-2020 23:40,positive,70
6304,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,love,19-02-2021 17:59,positive,65
6305,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,intrigued,31-01-2021 07:28,positive,45
6306,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,scared,08-04-2021 08:12,negative,15
6307,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,adore,13-01-2021 13:05,positive,72
6308,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,dislike,06-08-2020 04:53,negative,10
6309,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,scared,19-12-2020 19:05,negative,15
6310,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,like,02-09-2020 17:04,positive,50
6311,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,worried,15-09-2020 04:17,negative,12
6312,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,disgust,17-11-2020 08:52,negative,0
6313,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,heart,14-05-2021 18:21,positive,60
6314,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,worried,05-05-2021 23:04,negative,12
6315,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,peeking,23-10-2020 22:58,neutral,35
6316,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,hate,12-07-2020 17:02,negative,5
6317,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,scared,05-10-2020 11:23,negative,15
6318,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,interested,30-07-2020 16:38,positive,30
6319,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,super love,08-07-2020 02:25,positive,75
6320,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,dislike,01-06-2021 18:00,negative,10
6321,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,indifferent,02-05-2021 19:35,neutral,20
6322,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,heart,16-09-2020 00:56,positive,60
6323,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,adore,12-08-2020 07:05,positive,72
6324,b50871e0-183e-4a1d-884b-f20fb271041b,cooking,want,31-12-2020 21:24,positive,70
6325,5163acf9-9bde-4f09-81e2-d8711e774360,healthy eating,like,14-01-2021 03:41,positive,50
6326,5163acf9-9bde-4f09-81e2-d8711e774360,healthy eating,heart,16-07-2020 04:04,positive,60
6327,5163acf9-9bde-4f09-81e2-d8711e774360,healthy eating,love,13-10-2020 03:52,positive,65
6328,5163acf9-9bde-4f09-81e2-d8711e774360,healthy eating,super love,22-05-2021 23:01,positive,75
6329,5163acf9-9bde-4f09-81e2-d8711e774360,healthy eating,heart,25-12-2020 04:20,positive,60
6330,5163acf9-9bde-4f09-81e2-d8711e774360,healthy eating,want,09-10-2020 19:06,positive,70
6331,5163acf9-9bde-4f09-81e2-d8711e774360,healthy eating,want,05-10-2020 01:53,positive,70
6332,5163acf9-9bde-4f09-81e2-d8711e774360,healthy eating,scared,21-06-2020 11:45,negative,15
6333,5163acf9-9bde-4f09-81e2-d8711e774360,healthy eating,cherish,15-08-2020 15:52,positive,70
6334,5163acf9-9bde-4f09-81e2-d8711e774360,healthy eating,intrigued,27-01-2021 08:50,positive,45
6335,802a8533-3051-4e2c-ad30-7751ece5d514,food,worried,30-01-2021 14:39,negative,12
6336,802a8533-3051-4e2c-ad30-7751ece5d514,food,like,10-11-2020 00:52,positive,50
6337,802a8533-3051-4e2c-ad30-7751ece5d514,food,disgust,30-03-2021 17:47,negative,0
6338,802a8533-3051-4e2c-ad30-7751ece5d514,food,intrigued,05-08-2020 16:14,positive,45
6339,802a8533-3051-4e2c-ad30-7751ece5d514,food,super love,10-02-2021 11:42,positive,75
6340,802a8533-3051-4e2c-ad30-7751ece5d514,food,love,22-06-2020 21:12,positive,65
6341,802a8533-3051-4e2c-ad30-7751ece5d514,food,adore,27-08-2020 23:00,positive,72
6342,802a8533-3051-4e2c-ad30-7751ece5d514,food,adore,13-02-2021 07:29,positive,72
6343,802a8533-3051-4e2c-ad30-7751ece5d514,food,heart,18-05-2021 00:37,positive,60
6344,802a8533-3051-4e2c-ad30-7751ece5d514,food,want,21-12-2020 17:11,positive,70
6345,802a8533-3051-4e2c-ad30-7751ece5d514,food,hate,26-12-2020 12:54,negative,5
6346,802a8533-3051-4e2c-ad30-7751ece5d514,food,love,31-05-2021 17:20,positive,65
6347,802a8533-3051-4e2c-ad30-7751ece5d514,food,interested,22-08-2020 10:44,positive,30
6348,802a8533-3051-4e2c-ad30-7751ece5d514,food,peeking,12-12-2020 13:51,neutral,35
6349,802a8533-3051-4e2c-ad30-7751ece5d514,food,indifferent,31-08-2020 02:13,neutral,20
6350,802a8533-3051-4e2c-ad30-7751ece5d514,food,heart,11-09-2020 16:26,positive,60
6351,802a8533-3051-4e2c-ad30-7751ece5d514,food,dislike,21-01-2021 07:48,negative,10
6352,802a8533-3051-4e2c-ad30-7751ece5d514,food,peeking,23-02-2021 05:46,neutral,35
6353,802a8533-3051-4e2c-ad30-7751ece5d514,food,dislike,02-04-2021 17:22,negative,10
6354,802a8533-3051-4e2c-ad30-7751ece5d514,food,want,29-10-2020 13:08,positive,70
6355,802a8533-3051-4e2c-ad30-7751ece5d514,food,worried,24-01-2021 04:15,negative,12
6356,802a8533-3051-4e2c-ad30-7751ece5d514,food,cherish,16-05-2021 09:17,positive,70
6357,802a8533-3051-4e2c-ad30-7751ece5d514,food,like,25-11-2020 02:44,positive,50
6358,802a8533-3051-4e2c-ad30-7751ece5d514,food,interested,23-10-2020 04:26,positive,30
6359,8f12f846-7528-4516-aa7c-f937d868c904,culture,peeking,17-02-2021 09:51,neutral,35
6360,8f12f846-7528-4516-aa7c-f937d868c904,culture,cherish,23-07-2020 12:07,positive,70
6361,8f12f846-7528-4516-aa7c-f937d868c904,culture,scared,26-09-2020 00:54,negative,15
6362,8f12f846-7528-4516-aa7c-f937d868c904,culture,scared,23-05-2021 15:35,negative,15
6363,8f12f846-7528-4516-aa7c-f937d868c904,culture,dislike,16-05-2021 03:47,negative,10
6364,8f12f846-7528-4516-aa7c-f937d868c904,culture,peeking,10-02-2021 04:51,neutral,35
6365,8f12f846-7528-4516-aa7c-f937d868c904,culture,adore,16-10-2020 18:12,positive,72
6366,8f12f846-7528-4516-aa7c-f937d868c904,culture,cherish,19-01-2021 02:34,positive,70
6367,8f12f846-7528-4516-aa7c-f937d868c904,culture,intrigued,20-03-2021 22:06,positive,45
6368,8f12f846-7528-4516-aa7c-f937d868c904,culture,dislike,28-08-2020 19:26,negative,10
6369,8f12f846-7528-4516-aa7c-f937d868c904,culture,disgust,07-05-2021 12:24,negative,0
6370,8f12f846-7528-4516-aa7c-f937d868c904,culture,like,05-05-2021 00:46,positive,50
6371,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,want,02-05-2021 00:29,positive,70
6372,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,indifferent,28-08-2020 08:03,neutral,20
6373,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,peeking,05-07-2020 06:19,neutral,35
6374,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,dislike,14-03-2021 09:14,negative,10
6375,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,disgust,14-06-2021 16:44,negative,0
6376,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,adore,02-02-2021 16:00,positive,72
6377,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,intrigued,22-01-2021 01:53,positive,45
6378,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,dislike,04-02-2021 06:22,negative,10
6379,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,adore,09-08-2020 15:12,positive,72
6380,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,disgust,01-06-2021 20:37,negative,0
6381,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,like,25-07-2020 10:23,positive,50
6382,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,dislike,04-04-2021 23:23,negative,10
6383,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,super love,07-05-2021 15:10,positive,75
6384,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,disgust,12-08-2020 23:32,negative,0
6385,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,interested,16-03-2021 20:17,positive,30
6386,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,adore,10-05-2021 13:57,positive,72
6387,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,peeking,06-07-2020 12:55,neutral,35
6388,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,indifferent,28-04-2021 11:59,neutral,20
6389,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,worried,30-03-2021 02:36,negative,12
6390,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,heart,21-12-2020 06:36,positive,60
6391,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,intrigued,11-01-2021 17:36,positive,45
6392,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,intrigued,24-03-2021 23:25,positive,45
6393,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,hate,02-03-2021 00:37,negative,5
6394,636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,indifferent,31-12-2020 20:12,neutral,20
6395,636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,heart,09-09-2020 12:14,positive,60
6396,636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,super love,10-04-2021 01:32,positive,75
6397,636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,disgust,25-10-2020 11:46,negative,0
6398,636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,cherish,21-08-2020 11:58,positive,70
6399,636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,worried,18-02-2021 03:40,negative,12
6400,636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,intrigued,04-09-2020 17:04,positive,45
6401,636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,like,20-06-2020 09:24,positive,50
6402,636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,dislike,07-01-2021 12:59,negative,10
6403,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,travel,scared,27-06-2020 01:13,negative,15
6404,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,travel,adore,19-12-2020 07:37,positive,72
6405,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,travel,super love,17-04-2021 12:42,positive,75
6406,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,travel,super love,20-01-2021 19:00,positive,75
6407,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,travel,dislike,07-08-2020 08:54,negative,10
6408,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,travel,dislike,08-01-2021 17:05,negative,10
6409,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,travel,cherish,08-07-2020 06:33,positive,70
6410,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,travel,dislike,21-07-2020 13:48,negative,10
6411,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,travel,dislike,30-06-2020 19:42,negative,10
